TPR_pattern,FPR_pattern,FPRn_pattern,SHD_pattern,SHD_cpdag,FPR_skel,FNR_skel,TP_skel,FN_skel,FP_skel,TN_skel,n_nodes,true_n_edges_skel,true_n_non_edges_skel,graph_type,replicate,algorithm,adjmat,parameters,data,time,ntests,id,lambda1,lambda2,max_iter,h_tol,rho_max,w_threshold,hidden_layers,hidden_units,bias,model_type,device_type,device_ids,timeout
0.805555555555556,0.0999163879598662,2.21296296296296,130,136,2.11111111111111,0.0925925925925926,49,5,114,1057,50,54,1171,dag,1,gcastle_notears_nonlinear,gcastle_dag/p=50/d=1/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=10000/standardized=True,12201.1580728702,NA,notears_mlp,0.01,0.1,100,1e-08,1e+16,0.1,1,16,True,mlp,cpu,NA,NA
0.768518518518518,0.101588628762542,2.25,134,140,2.12962962962963,0.111111111111111,48,6,115,1056,50,54,1171,dag,1,gcastle_notears_nonlinear,gcastle_dag/p=50/d=1/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=10000/standardized=True,25529.1652993746,NA,notears_mlp,0.01,0.1,100,1e-08,1e+16,0.1,1,32,True,mlp,cpu,NA,NA
0.657407407407407,0.0346989966555184,0.768518518518518,60,65,0.666666666666667,0.240740740740741,41,13,36,1135,50,54,1171,dag,1,gcastle_notears_nonlinear,gcastle_dag/p=50/d=1/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=10000/standardized=True,2185.74684339389,NA,notears_mlp,0.01,0.1,100,1e-08,1e+16,0.3,1,8,True,mlp,cpu,NA,NA
0.675925925925926,0.032190635451505,0.712962962962963,56,57,0.592592592592593,0.203703703703704,43,11,32,1139,50,54,1171,dag,1,gcastle_notears_nonlinear,gcastle_dag/p=50/d=1/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=10000/standardized=True,10075.6491166987,NA,notears_mlp,0.01,0.1,100,1e-08,1e+16,0.3,1,16,True,mlp,cpu,NA,NA
0.657407407407407,0.036371237458194,0.805555555555556,62,65,0.685185185185185,0.222222222222222,42,12,37,1134,50,54,1171,dag,1,gcastle_notears_nonlinear,gcastle_dag/p=50/d=1/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=10000/standardized=True,17409.0599597916,NA,notears_mlp,0.01,0.1,100,1e-08,1e+16,0.3,1,32,True,mlp,cpu,NA,NA
0.444444444444444,0.00919732441471572,0.203703703703704,41,44,0.12962962962963,0.481481481481481,28,26,7,1164,50,54,1171,dag,1,gcastle_notears_nonlinear,gcastle_dag/p=50/d=1/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=10000/standardized=True,2488.62032764778,NA,notears_mlp,0.01,0.1,100,1e-08,1e+16,0.5,1,8,True,mlp,cpu,NA,NA
0.435185185185185,0.0112876254180602,0.25,44,46,0.166666666666667,0.481481481481481,28,26,9,1162,50,54,1171,dag,1,gcastle_notears_nonlinear,gcastle_dag/p=50/d=1/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=10000/standardized=True,10225.5868260637,NA,notears_mlp,0.01,0.1,100,1e-08,1e+16,0.5,1,16,True,mlp,cpu,NA,NA
0.453703703703704,0.00961538461538462,0.212962962962963,41,44,0.12962962962963,0.462962962962963,29,25,7,1164,50,54,1171,dag,1,gcastle_notears_nonlinear,gcastle_dag/p=50/d=1/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=10000/standardized=True,23134.498457212,NA,notears_mlp,0.01,0.1,100,1e-08,1e+16,0.5,1,32,True,mlp,cpu,NA,NA
0.277777777777778,0.00752508361204013,0.166666666666667,48,52,0.0555555555555556,0.611111111111111,21,33,3,1168,50,54,1171,dag,1,gcastle_notears_nonlinear,gcastle_dag/p=50/d=1/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=10000/standardized=True,5049.85220720619,NA,notears_mlp,0.1,0.001,100,1e-08,1e+16,0.1,1,8,True,mlp,cpu,NA,NA
0.12037037037037,0.00292642140468227,0.0648148148148148,51,52,0.0185185185185185,0.833333333333333,9,45,1,1170,50,54,1171,dag,1,gcastle_notears_nonlinear,gcastle_dag/p=50/d=1/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=10000/standardized=True,7627.16299336404,NA,notears_mlp,0.1,0.001,100,1e-08,1e+16,0.1,1,16,True,mlp,cpu,NA,NA
