TPR_pattern,FPR_pattern,FPRn_pattern,SHD_pattern,SHD_cpdag,FPR_skel,FNR_skel,TP_skel,FN_skel,FP_skel,TN_skel,n_nodes,true_n_edges_skel,true_n_non_edges_skel,graph_type,replicate,algorithm,adjmat,parameters,data,time,ntests,id,lambda1,lambda2,max_iter,h_tol,rho_max,w_threshold,hidden_layers,hidden_units,bias,model_type,device_type,device_ids,timeout
0.1875,0.105113636363636,0.770833333333333,38,41,0.708333333333333,0.75,6,18,17,149,20,24,166,dag,1,gcastle_notears_nonlinear,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,3365.24289358407,NA,notears_mlp,0.01,0.01,100,1e-08,1e+16,0.5,1,32,True,mlp,cpu,NA,NA
0.6875,0.571022727272727,4.1875,108,110,3.91666666666667,0.0416666666666667,23,1,94,72,20,24,166,dag,1,gcastle_notears_nonlinear,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,54.082545026904,NA,notears_mlp,0.01,0.1,100,1e-08,1e+16,0.1,1,8,True,mlp,cpu,NA,NA
0.6875,0.553977272727273,4.0625,105,109,3.79166666666667,0.0416666666666667,23,1,91,75,20,24,166,dag,1,gcastle_notears_nonlinear,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,80.088777646888,NA,notears_mlp,0.01,0.1,100,1e-08,1e+16,0.1,1,16,True,mlp,cpu,NA,NA
0.708333333333333,0.539772727272727,3.95833333333333,102,107,3.66666666666667,0,24,0,88,78,20,24,166,dag,1,gcastle_notears_nonlinear,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,172.337345673004,NA,notears_mlp,0.01,0.1,100,1e-08,1e+16,0.1,1,32,True,mlp,cpu,NA,NA
0.541666666666667,0.295454545454545,2.16666666666667,63,66,2.04166666666667,0.333333333333333,16,8,49,117,20,24,166,dag,1,gcastle_notears_nonlinear,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,35.821932671126,NA,notears_mlp,0.01,0.1,100,1e-08,1e+16,0.3,1,8,True,mlp,cpu,NA,NA
0.5,0.289772727272727,2.125,63,71,2.04166666666667,0.416666666666667,14,10,49,117,20,24,166,dag,1,gcastle_notears_nonlinear,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,106.190495474031,NA,notears_mlp,0.01,0.1,100,1e-08,1e+16,0.3,1,16,True,mlp,cpu,NA,NA
0.5,0.284090909090909,2.08333333333333,62,64,2,0.416666666666667,14,10,48,118,20,24,166,dag,1,gcastle_notears_nonlinear,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,165.25167590403,NA,notears_mlp,0.01,0.1,100,1e-08,1e+16,0.3,1,32,True,mlp,cpu,NA,NA
0.145833333333333,0.0767045454545455,0.5625,34,34,0.541666666666667,0.833333333333333,4,20,13,153,20,24,166,dag,1,gcastle_notears_nonlinear,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,44.7167567999568,NA,notears_mlp,0.01,0.1,100,1e-08,1e+16,0.5,1,8,True,mlp,cpu,NA,NA
0.145833333333333,0.0767045454545455,0.5625,34,34,0.541666666666667,0.833333333333333,4,20,13,153,20,24,166,dag,1,gcastle_notears_nonlinear,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,103.083754548104,NA,notears_mlp,0.01,0.1,100,1e-08,1e+16,0.5,1,16,True,mlp,cpu,NA,NA
0.291666666666667,0.0909090909090909,0.666666666666667,33,33,0.583333333333333,0.625,9,15,14,152,20,24,166,dag,1,gcastle_notears_nonlinear,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,165.379428335,NA,notears_mlp,0.01,0.1,100,1e-08,1e+16,0.5,1,32,True,mlp,cpu,NA,NA
0.270833333333333,0.127840909090909,0.9375,40,NA,0.875,0.666666666666667,8,16,21,145,20,24,166,unknown,1,gcastle_notears_nonlinear,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,571.978268486913,NA,notears_mlp,0.1,0.001,100,1e-08,1e+16,0.1,1,8,True,mlp,cpu,NA,NA
0.270833333333333,0.122159090909091,0.895833333333333,39,NA,0.833333333333333,0.666666666666667,8,16,20,146,20,24,166,unknown,1,gcastle_notears_nonlinear,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,572.521571106045,NA,notears_mlp,0.1,0.001,100,1e-08,1e+16,0.1,1,16,True,mlp,cpu,NA,NA
0.229166666666667,0.122159090909091,0.895833333333333,40,NA,0.833333333333333,0.708333333333333,7,17,20,146,20,24,166,unknown,1,gcastle_notears_nonlinear,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,1829.17482355819,NA,notears_mlp,0.1,0.001,100,1e-08,1e+16,0.1,1,32,True,mlp,cpu,NA,NA
0.1875,0.0539772727272727,0.395833333333333,29,29,0.375,0.791666666666667,5,19,9,157,20,24,166,dag,1,gcastle_notears_nonlinear,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,702.644247588003,NA,notears_mlp,0.1,0.001,100,1e-08,1e+16,0.3,1,8,True,mlp,cpu,NA,NA
0.145833333333333,0.0482954545454545,0.354166666666667,29,29,0.333333333333333,0.833333333333333,4,20,8,158,20,24,166,dag,1,gcastle_notears_nonlinear,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,679.259741019923,NA,notears_mlp,0.1,0.001,100,1e-08,1e+16,0.3,1,16,True,mlp,cpu,NA,NA
0,0,0,24,24,0,1,0,24,0,166,20,24,166,cpdag,1,gcastle_notears_nonlinear,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,2.71070082089864,NA,notears_mlp,0.1,0.001,100,1e-08,1e+16,0.3,1,32,True,mlp,cpu,NA,NA
0.0416666666666667,0,0,23,23,0,0.958333333333333,1,23,0,166,20,24,166,dag,1,gcastle_notears_nonlinear,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,340.62457631086,NA,notears_mlp,0.1,0.001,100,1e-08,1e+16,0.5,1,8,True,mlp,cpu,NA,NA
0.0416666666666667,0,0,23,23,0,0.958333333333333,1,23,0,166,20,24,166,dag,1,gcastle_notears_nonlinear,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,1152.12286143005,NA,notears_mlp,0.1,0.001,100,1e-08,1e+16,0.5,1,16,True,mlp,cpu,NA,NA
0,0,0,24,24,0,1,0,24,0,166,20,24,166,cpdag,1,gcastle_notears_nonlinear,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,2.28089773887768,NA,notears_mlp,0.1,0.001,100,1e-08,1e+16,0.5,1,32,True,mlp,cpu,NA,NA
0.458333333333333,0.1875,1.375,46,49,1.29166666666667,0.458333333333333,13,11,31,135,20,24,166,dag,1,gcastle_notears_nonlinear,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,113.590818188852,NA,notears_mlp,0.1,0.01,100,1e-08,1e+16,0.1,1,8,True,mlp,cpu,NA,NA
0.270833333333333,0.127840909090909,0.9375,40,41,0.833333333333333,0.625,9,15,20,146,20,24,166,dag,1,gcastle_notears_nonlinear,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,38.1861604861915,NA,notears_mlp,0.1,0.01,100,1e-08,1e+16,0.1,1,16,True,mlp,cpu,NA,NA
0.0208333333333333,0.03125,0.229166666666667,29,29,0.208333333333333,0.958333333333333,1,23,5,161,20,24,166,dag,1,gcastle_notears_nonlinear,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,10.2908439808525,NA,notears_mlp,0.1,0.01,100,1e-08,1e+16,0.1,1,32,True,mlp,cpu,NA,NA
0.104166666666667,0.0823863636363636,0.604166666666667,36,36,0.583333333333333,0.875,3,21,14,152,20,24,166,dag,1,gcastle_notears_nonlinear,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,25.2171395840123,NA,notears_mlp,0.1,0.01,100,1e-08,1e+16,0.3,1,8,True,mlp,cpu,NA,NA
0.1875,0.0767045454545455,0.5625,33,33,0.541666666666667,0.791666666666667,5,19,13,153,20,24,166,dag,1,gcastle_notears_nonlinear,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,62.6094049410895,NA,notears_mlp,0.1,0.01,100,1e-08,1e+16,0.3,1,16,True,mlp,cpu,NA,NA
0,0,0,24,24,0,1,0,24,0,166,20,24,166,cpdag,1,gcastle_notears_nonlinear,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,3.85002236487344,NA,notears_mlp,0.1,0.01,100,1e-08,1e+16,0.3,1,32,True,mlp,cpu,NA,NA
0.1875,0.0482954545454545,0.354166666666667,28,28,0.333333333333333,0.791666666666667,5,19,8,158,20,24,166,dag,1,gcastle_notears_nonlinear,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,245.590378219029,NA,notears_mlp,0.1,0.01,100,1e-08,1e+16,0.5,1,8,True,mlp,cpu,NA,NA
0.0625,0.0255681818181818,0.1875,27,27,0.166666666666667,0.916666666666667,2,22,4,162,20,24,166,dag,1,gcastle_notears_nonlinear,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,54.1526802519802,NA,notears_mlp,0.1,0.01,100,1e-08,1e+16,0.5,1,16,True,mlp,cpu,NA,NA
0,0,0,24,24,0,1,0,24,0,166,20,24,166,cpdag,1,gcastle_notears_nonlinear,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,2.98174864891917,NA,notears_mlp,0.1,0.01,100,1e-08,1e+16,0.5,1,32,True,mlp,cpu,NA,NA
