TPR_pattern,FPR_pattern,FPRn_pattern,SHD_pattern,SHD_cpdag,FPR_skel,FNR_skel,TP_skel,FN_skel,FP_skel,TN_skel,n_nodes,true_n_edges_skel,true_n_non_edges_skel,graph_type,replicate,algorithm,adjmat,parameters,data,time,ntests,id,lambda1,loss_type,max_iter,h_tol,rho_max,w_threshold,timeout
0.5625,0.485795454545455,3.5625,96,NA,3.375,0.25,18,6,81,85,20,24,166,unknown,1,gcastle_notears,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,262.634720724076,NA,notears,0.01,l2,100,1e-08,1e+16,0.005,NA
0.520833333333333,0.428977272727273,3.14583333333333,87,NA,2.95833333333333,0.291666666666667,17,7,71,95,20,24,166,unknown,1,gcastle_notears,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,262.616264556069,NA,notears,0.01,l2,100,1e-08,1e+16,0.01,NA
0.5,0.403409090909091,2.95833333333333,83,NA,2.79166666666667,0.333333333333333,16,8,67,99,20,24,166,unknown,1,gcastle_notears,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,272.29332335596,NA,notears,0.01,l2,100,1e-08,1e+16,0.02,NA
0.416666666666667,0.335227272727273,2.45833333333333,73,NA,2.29166666666667,0.416666666666667,14,10,55,111,20,24,166,unknown,1,gcastle_notears,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,268.960034248885,NA,notears,0.01,l2,100,1e-08,1e+16,0.05,NA
0.270833333333333,0.241477272727273,1.77083333333333,60,NA,1.625,0.583333333333333,10,14,39,127,20,24,166,unknown,1,gcastle_notears,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,268.964438395109,NA,notears,0.01,l2,100,1e-08,1e+16,0.1,NA
0.270833333333333,0.161931818181818,1.1875,46,NA,1.08333333333333,0.625,9,15,26,140,20,24,166,unknown,1,gcastle_notears,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,260.508122554049,NA,notears,0.01,l2,100,1e-08,1e+16,0.2,NA
0.208333333333333,0.102272727272727,0.75,37,NA,0.666666666666667,0.708333333333333,7,17,16,150,20,24,166,unknown,1,gcastle_notears,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,271.490769746015,NA,notears,0.01,l2,100,1e-08,1e+16,0.3,NA
0.166666666666667,0.0568181818181818,0.416666666666667,30,30,0.375,0.791666666666667,5,19,9,157,20,24,166,dag,1,gcastle_notears,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,257.969893022906,NA,notears,0.01,l2,100,1e-08,1e+16,0.5,NA
0.520833333333333,0.576704545454545,4.22916666666667,113,NA,4,0.25,18,6,96,70,20,24,166,unknown,1,gcastle_notears,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,272.251529595116,NA,notears,0.01,l2,1000,1e-08,1e+16,0.001,NA
0.520833333333333,0.548295454545455,4.02083333333333,108,NA,3.79166666666667,0.25,18,6,91,75,20,24,166,unknown,1,gcastle_notears,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,249.648125709966,NA,notears,0.01,l2,1000,1e-08,1e+16,0.002,NA
0.5625,0.485795454545455,3.5625,96,NA,3.375,0.25,18,6,81,85,20,24,166,unknown,1,gcastle_notears,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,265.447737029986,NA,notears,0.01,l2,1000,1e-08,1e+16,0.005,NA
0.520833333333333,0.428977272727273,3.14583333333333,87,NA,2.95833333333333,0.291666666666667,17,7,71,95,20,24,166,unknown,1,gcastle_notears,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,264.835854930105,NA,notears,0.01,l2,1000,1e-08,1e+16,0.01,NA
