TPR_pattern,FPR_pattern,FPRn_pattern,SHD_pattern,SHD_cpdag,FPR_skel,FNR_skel,TP_skel,FN_skel,FP_skel,TN_skel,n_nodes,true_n_edges_skel,true_n_non_edges_skel,graph_type,replicate,algorithm,adjmat,parameters,data,time,ntests,id,alpha,timeout
0.572463768115942,1.14885496183206,2.18115942028985,180,NA,1.7536231884058,0,69,0,121,0,20,69,121,unknown,5,gcastle_anm,gcastle_dag/p=20/d=4/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=1000/standardized=True,550.890971850604,NA,anm,0.05,NA
0.634615384615385,0.147746243739566,3.40384615384615,196,NA,3.15384615384615,0.115384615384615,46,6,164,1009,50,52,1173,unknown,5,gcastle_anm,gcastle_dag/p=50/d=1/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=200/standardized=True,91.6155808772892,NA,anm,0.05,NA
0.817307692307692,0.168196994991653,3.875,211,NA,3.69230769230769,0,52,0,192,981,50,52,1173,unknown,5,gcastle_anm,gcastle_dag/p=50/d=1/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=1000/standardized=True,2387.45874305256,NA,anm,0.05,NA
0.412162162162162,0.799124513618677,3.70045045045045,952,NA,3.32432432432432,0.211711711711712,175,47,738,265,50,222,1003,unknown,5,gcastle_anm,gcastle_dag/p=50/d=4/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=200/standardized=True,126.844226332381,NA,anm,0.05,NA
0.54954954954955,0.898832684824903,4.16216216216216,1024,NA,3.80630630630631,0.0945945945945946,201,21,845,158,50,222,1003,unknown,5,gcastle_anm,gcastle_dag/p=50/d=4/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=1000/standardized=True,3420.1561589241,NA,anm,0.05,NA
0.583333333333333,0.170454545454545,1.25,10,NA,1,0.166666666666667,5,1,6,33,10,6,39,unknown,6,gcastle_anm,gcastle_dag/p=10/d=1/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=200/standardized=True,5.01964816451073,NA,anm,0.05,NA
0.75,0.193181818181818,1.41666666666667,10,NA,1.16666666666667,0,6,0,7,32,10,6,39,unknown,6,gcastle_anm,gcastle_dag/p=10/d=1/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=1000/standardized=True,82.4959486443549,NA,anm,0.05,NA
0.636363636363636,1.35294117647059,0.696969696969697,35,NA,0.333333333333333,0,33,0,11,1,10,33,12,unknown,6,gcastle_anm,gcastle_dag/p=10/d=4/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=200/standardized=True,5.81647088378668,NA,anm,0.05,NA
0.560606060606061,1.26470588235294,0.651515151515151,36,NA,0.333333333333333,0.121212121212121,29,4,11,1,10,33,12,unknown,6,gcastle_anm,gcastle_dag/p=10/d=4/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=1000/standardized=True,157.383579827845,NA,anm,0.05,NA
0.625,0.158333333333333,1.425,36,NA,1.15,0.1,18,2,23,147,20,20,170,unknown,6,gcastle_anm,gcastle_dag/p=20/d=1/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=200/standardized=True,20.2318263519555,NA,anm,0.05,NA
